Current (uA),rx timestamp (us),board timestamps (ms)
906.1,1446491,1000
909.1,1446491,1000
911.2,1448743,1000
911.4,1448743,1000
905.5,1450748,1000
906.9,1450748,1000
909.9,1452751,1000
908.8,1452751,1000
909.9,1454821,1000
909.9,1454821,1000
905.4,1457161,1000
907.4,1457161,1000
907.0,1458735,1000
909.0,1458735,1000
907.7,1460957,1000
906.6,1460957,1000
907.0,1462068,1000
906.9,1463044,1000
901.6,1464639,1000
906.9,1464639,1000
905.5,1466660,1000
901.0,1467223,1000
909.9,1468665,1000
906.8,1468665,1000
908.9,1470660,1000
906.4,1470660,1000
906.2,1472639,1000
908.5,1472639,1000
909.4,1474619,1000
907.5,1474619,1000
908.1,1477016,1000
906.1,1479110,1000
909.1,1479110,1000
909.7,1480229,1000
906.7,1480229,1000
909.7,1482644,1000
910.0,1482644,1000
910.4,1484679,1000
906.9,1484679,1000
909.2,1486678,1000
909.2,1486678,1000
904.7,1488099,1000
904.3,1488099,1000
903.8,1490201,1000
907.7,1490201,1000
904.2,1492194,1000
906.0,1492194,1000
909.1,1494202,1000
907.6,1495155,1000
909.2,1496206,1000
909.6,1497105,1000
909.2,1497535,1000
907.6,1498579,1000
907.5,1500700,1000
903.9,1500700,1000
907.4,1502556,1000
906.8,1502556,1000
909.9,1504542,1000
908.8,1504542,1000
905.2,1506485,1000
910.0,1506485,1000
909.2,1508138,1000
909.9,1508138,1000
907.2,1510786,1000
909.9,1511290,1000
909.3,1512428,1000
910.0,1512428,1000
907.7,1513446,1000
907.7,1514448,1000
909.7,1515451,1000
909.9,1516429,1000
909.7,1517704,1000
909.2,1518771,1000
910.0,1519777,1000
905.5,1519777,1000
909.9,1521777,1000
909.9,1522758,1000
907.0,1523976,1000
909.7,1523976,1000
908.8,1526000,1000
909.1,1526000,1000
909.1,1528180,1000
911.4,1528180,1000
904.2,1530203,1000
909.3,1530714,1000
910.4,1532160,1000
911.9,1532160,1000
909.1,1534153,1000
907.6,1534153,1000
909.9,1536109,1000
904.1,1536109,1000
904.5,1538136,1000
906.5,1538136,1000
907.9,1540166,1000
907.0,1540166,1000
906.0,1542205,1000
909.4,1542205,1000
904.3,1544162,1000
909.9,1544162,1000
905.1,1546214,1000
908.8,1546214,1000
903.8,1548266,1000
905.5,1548451,1000
908.2,1549544,1000
909.4,1549544,1000
909.0,1551563,1000
905.2,1551563,1000
905.1,1553548,1000
907.6,1553548,1000
909.1,1555974,1000
907.4,1556595,1000
908.3,1558091,1000
905.2,1558091,1000
908.9,1559957,1000
909.7,1559957,1000
906.2,1561933,1000
904.8,1561933,1000
903.6,1563933,1000
908.5,1563933,1000
904.7,1565906,1000
904.4,1565906,1000
905.0,1567982,1000
903.8,1568162,1000
908.8,1569936,1000
907.6,1569936,1000
907.4,1571881,1000
909.1,1571881,1000
907.7,1573700,1000
909.0,1573700,1000
908.9,1575777,1000
906.2,1575777,1000
905.0,1577918,1000
906.6,1578233,1000
912.2,1579313,1000
909.8,1580243,1000
908.6,1581330,1000
908.4,1581330,1000
907.7,1583319,1000
907.4,1583319,1000
906.1,1585318,1000
905.0,1585318,1000
902.1,1587908,1000
904.3,1587908,1000
904.2,1589915,1000
907.7,1589915,1000
906.3,1591917,1000
911.6,1591917,1000
902.9,1593874,1000
908.0,1593874,1000
908.8,1595890,1000
909.7,1595890,1000
911.6,1597407,1000
906.4,1597407,1000
903.9,1599490,1000
902.0,1599490,1000
907.6,1601514,1000
907.4,1601514,1000
905.1,1603412,1000
900.3,1603412,1000
902.7,1605468,1000
905.8,1605468,1000
906.3,1607743,1000
904.3,1607743,1000
907.1,1609794,1000
907.4,1609794,1000
908.1,1611797,1000
907.4,1611797,1000
909.9,1613346,1000
908.0,1613346,1000
904.4,1615542,1000
909.1,1617792,1000
903.5,1618151,1000
906.7,1619499,1000
909.2,1619499,1000
909.0,1621531,1000
909.2,1621531,1000
908.9,1623495,1000
907.6,1623495,1000
908.9,1625462,1000
905.4,1625462,1000
908.8,1627550,1000
907.2,1627724,1000
907.3,1629430,1000
904.3,1629430,1000
907.2,1631454,1000
909.9,1631454,1000
904.2,1633455,1000
908.3,1633455,1000
907.3,1634517,1000
902.8,1635495,1000
908.4,1637145,1000
906.4,1637145,1000
908.3,1639497,1000
900.5,1639497,1000
902.4,1641507,1000
905.1,1641507,1000
906.1,1643524,1000
905.2,1643524,1000
905.8,1644621,1000
905.7,1645549,1000
905.2,1646632,1000
904.9,1647807,1000
909.2,1649817,1000
905.9,1649817,1000
902.7,1650864,1000
904.7,1650864,1000
907.4,1652894,1000
906.9,1652894,1000
909.0,1654874,1000
901.5,1654874,1000
905.8,1657176,1000
903.3,1657176,1000
906.9,1659235,1000
909.9,1659235,1000
909.1,1661254,1000
906.5,1661254,1000
909.8,1663204,1000
903.8,1663204,1000
907.3,1664748,1000
907.9,1664748,1000
907.1,1667698,1000
906.2,1667698,1000
904.8,1669335,1000
906.5,1669335,1000
908.2,1671357,1000
907.3,1671357,1000
909.4,1673357,1000
907.7,1673357,1000
909.0,1675358,1000
907.4,1675358,1000
905.0,1677531,1000
907.6,1677726,1000
906.0,1678838,1000
905.9,1679789,1000
909.2,1680828,1000
906.9,1681744,1000
906.2,1682818,1000
908.3,1683778,1000
907.9,1684848,1000
909.4,1685792,1000
907.4,1687169,1000
906.9,1687169,1000
907.4,1689173,1000
908.1,1689173,1000
909.4,1691192,1000
909.2,1691192,1000
910.2,1693138,1000
909.0,1693138,1000
909.2,1695170,1000
908.6,1696182,1000
905.2,1696182,1000
906.7,1697447,1000
906.9,1698869,1000
909.1,1698869,1000
907.2,1700873,1000
910.1,1700873,1000
912.3,1702916,1000
909.6,1702916,1000
907.0,1704925,1000
907.7,1705866,1000
907.2,1706914,1000
906.1,1707928,1000
908.7,1709167,1000
906.2,1709167,1000
904.2,1711166,1000
903.4,1711166,1000
907.2,1713161,1000
908.1,1713161,1000
909.6,1714609,1000
907.7,1714609,1000
909.1,1717298,1000
908.4,1717491,1000
906.3,1718945,1000
900.9,1719968,1000
904.0,1721007,1000
900.2,1721007,1000
909.3,1723016,1000
905.7,1723016,1000
908.7,1725012,1000
908.2,1725012,1000
906.5,1727053,1000
901.9,1727053,1000
909.2,1728381,1000
907.9,1728381,1000
906.0,1730488,1000
906.8,1730488,1000
909.8,1732495,1000
904.2,1732495,1000
910.2,1734498,1000
903.9,1734498,1000
907.6,1736151,1000
906.9,1737221,1000
907.0,1738622,1000
908.3,1738622,1000
904.5,1740717,1000
906.7,1740717,1000
907.9,1742390,1000
906.3,1742390,1000
908.0,1744478,1000
906.1,1744478,1000
903.7,1746485,1000
904.2,1746485,1000
906.6,1748808,1000
906.1,1748808,1000
906.3,1749892,1000
908.5,1750874,1000
901.9,1752853,1000
904.6,1752853,1000
906.8,1753875,1000
905.5,1755877,1000
906.9,1757141,1000
909.8,1758367,1000
905.9,1758367,1000
909.9,1760650,1000
906.1,1760650,1000
905.1,1762458,1000
904.7,1762458,1000
906.1,1764471,1000
906.5,1764471,1000
906.6,1766409,1000
907.7,1766409,1000
904.3,1768203,1000
907.0,1768203,1000
906.7,1770199,1000
906.7,1770689,1000
906.3,1771799,1000
909.0,1772750,1000
909.6,1773794,1000
903.5,1774750,1000
905.6,1775781,1000
905.9,1776753,1000
907.0,1778366,1000
906.8,1778366,1000
905.8,1780336,1000
906.9,1780336,1000
906.2,1782339,1000
907.4,1782339,1000
906.6,1784350,1000
908.9,1784350,1000
906.5,1786332,1000
904.7,1786332,1000
905.9,1787889,1000
904.8,1788954,1000
907.4,1790717,1000
907.3,1790717,1000
905.9,1792304,1000
906.8,1792304,1000
906.8,1794233,1000
902.7,1794233,1000
903.2,1796252,1000
909.6,1796252,1000
902.9,1798218,1000
900.4,1798218,1000
902.7,1800242,1000
908.8,1800697,1000
907.1,1802185,1000
903.6,1802185,1000
902.7,1804152,1000
905.9,1804152,1000
903.2,1806157,1000
907.0,1806157,1000
904.3,1808646,1000
904.8,1808646,1000
904.1,1809751,1000
906.5,1810699,1000
909.4,1811687,1000
901.6,1811687,1000
902.0,1813733,1000
903.9,1814699,1000
906.6,1815735,1000
908.9,1816697,1000
905.9,1818158,1000
906.7,1818158,1000
905.6,1819633,1000
906.9,1820660,1000
904.6,1821778,1000
906.2,1821778,1000
905.4,1824159,1000
906.7,1824159,1000
904.3,1826153,1000
906.0,1826153,1000
903.4,1827754,1000
908.9,1827754,1000
909.2,1829773,1000
905.7,1829773,1000
904.1,1832004,1000
908.9,1832004,1000
907.3,1834044,1000
906.7,1834044,1000
908.6,1836061,1000
906.7,1836061,1000
906.8,1838044,1000
905.6,1838391,1000
905.4,1839516,1000
906.3,1839516,1000
907.4,1841398,1000
904.4,1841398,1000
909.2,1843793,1000
904.6,1843793,1000
906.7,1845602,1000
906.9,1845602,1000
905.6,1847999,1000
901.3,1847999,1000
907.7,1850069,1000
907.7,1851099,1000
906.7,1851667,1000
904.5,1851667,1000
909.7,1853751,1000
906.7,1853751,1000
906.8,1855742,1000
908.4,1855742,1000
908.1,1858082,1000
909.6,1858082,1000
909.4,1860131,1000
904.3,1860131,1000
905.3,1861171,1000
901.9,1862135,1000
904.9,1863174,1000
907.4,1864135,1000
899.4,1866090,1000
908.3,1866090,1000
905.9,1867480,1000
908.6,1867480,1000
907.7,1869704,1000
908.0,1869704,1000
904.5,1871841,1000
910.0,1871841,1000
905.0,1873775,1000
903.6,1873775,1000
906.4,1875798,1000
906.4,1875798,1000
900.6,1878094,1000
904.7,1878094,1000
907.4,1879192,1000
903.7,1880146,1000
907.4,1881209,1000
904.5,1882098,1000
907.7,1883183,1000
905.4,1883183,1000
909.7,1885180,1000
904.3,1885180,1000
905.2,1887492,1000
906.9,1887492,1000
907.0,1889546,1000
905.9,1889546,1000
906.2,1891563,1000
906.6,1891563,1000
907.0,1893736,1000
904.7,1895540,1000
904.7,1895540,1000
909.9,1897964,1000
909.0,1897964,1000
908.8,1899530,1000
909.2,1899530,1000
908.0,1901601,1000
909.9,1901601,1000
905.9,1903458,1000
905.0,1903940,1000
909.6,1905450,1000
909.0,1905450,1000
909.7,1907536,1000
907.6,1907707,1000
909.8,1909426,1000
907.5,1909426,1000
906.2,1911512,1000
905.7,1911512,1000
910.6,1913451,1000
909.2,1913451,1000
907.6,1915249,1000
907.3,1915249,1000
907.7,1917682,1000
903.9,1917682,1000
906.7,1918758,1000
909.4,1918758,1000
907.7,1920769,1000
909.8,1920769,1000
904.2,1922788,1000
909.8,1922788,1000
909.9,1924788,1000
909.4,1924788,1000
910.6,1926784,1000
908.9,1926784,1000
908.9,1928811,1000
906.9,1929861,1000
904.9,1930956,1000
907.8,1930956,1000
910.0,1933383,1000
905.4,1933383,1000
909.2,1935380,1000
908.9,1935380,1000
909.5,1937578,1000
907.6,1937773,1000
907.2,1938865,1000
908.1,1938865,1000
905.9,1940866,1000
908.0,1940866,1000
906.9,1943155,1000
907.6,1943155,1000
907.7,1945290,1000
909.7,1945290,1000
907.5,1947269,1000
905.8,1947431,1000
910.2,1948522,1000
908.6,1949485,1000
910.4,1950529,1000
906.5,1951483,1000
908.8,1953210,1000
909.9,1953210,1000
909.1,1955188,1000
905.5,1955188,1000
904.7,1957440,1000
907.4,1957765,1000
909.7,1958914,1000
906.6,1959798,1000
909.4,1960848,1000
907.2,1960848,1000
908.9,1963150,1000
907.3,1963150,1000
907.7,1964260,1000
904.5,1965163,1000
907.4,1967161,1000
904.3,1967437,1000
904.8,1968545,1000
906.3,1969511,1000
909.1,1970565,1000
902.0,1971525,1000
909.4,1972533,1000
907.7,1973495,1000
907.0,1974527,1000
904.5,1975451,1000
911.8,1976547,1000
906.2,1977744,1000
907.7,1979039,1000
905.3,1979039,1000
910.0,1981042,1000
909.0,1981042,1000
909.0,1983102,1000
909.8,1983102,1000
907.5,1985070,1000
904.5,1985070,1000
906.9,1987443,1000
906.3,1987443,1000
904.1,1988813,1000
905.7,1988813,1000
907.4,1990836,1000
902.9,1990836,1000
904.7,1992836,1000
907.2,1992836,1000
907.7,1994836,1000
906.7,1994836,1000
906.6,1996836,1000
907.7,1996836,1000
905.3,1998423,1000
904.5,1998423,1000
909.3,2000516,1000
906.6,2000516,1000
907.7,2003481,2000
908.5,2004463,2000
909.8,2004463,2000
907.0,2004463,2000
905.5,2006247,2000
906.7,2006247,2000
909.9,2008871,2000
909.1,2008871,2000
904.9,2010692,2000
908.3,2010692,2000
905.2,2012651,2000
907.5,2012651,2000
906.0,2014674,2000
904.5,2014674,2000
905.0,2016674,2000
908.7,2016674,2000
908.8,2018108,2000
910.2,2019165,2000
907.0,2020181,2000
909.9,2020181,2000
909.9,2022161,2000
909.9,2022161,2000
908.8,2024204,2000
909.2,2025159,2000
905.9,2026205,2000
909.4,2026205,2000
908.3,2028607,2000
906.4,2028607,2000
906.3,2030658,2000
907.9,2030658,2000
907.4,2032491,2000
904.5,2034541,2000
904.9,2034541,2000
906.1,2036609,2000
905.0,2036609,2000
906.8,2037580,2000
906.1,2038827,2000
904.3,2040650,2000
909.9,2040650,2000
904.3,2042459,2000
908.9,2042459,2000
905.1,2044440,2000
908.1,2044440,2000
907.4,2046439,2000
902.7,2046439,2000
907.4,2048405,2000
909.5,2048405,2000
908.8,2050477,2000
909.1,2050477,2000
907.4,2052428,2000
904.7,2052563,2000
909.2,2054474,2000
901.7,2054474,2000
904.7,2056376,2000
909.9,2056376,2000
907.3,2058091,2000
907.0,2058091,2000
909.7,2060689,2000
907.6,2060689,2000
909.9,2062409,2000
906.9,2062409,2000
907.5,2064420,2000
907.7,2064420,2000
909.4,2066419,2000
909.2,2066419,2000
906.7,2067978,2000
909.7,2067978,2000
905.7,2070058,2000
907.7,2070058,2000
903.0,2072024,2000
909.9,2072024,2000
906.8,2074032,2000
909.2,2074032,2000
908.6,2076023,2000
903.3,2076023,2000
905.8,2077411,2000
905.3,2078423,2000
905.1,2079489,2000
907.0,2080480,2000
909.4,2081455,2000
909.7,2081455,2000
904.1,2083460,2000
905.3,2084449,2000
906.0,2085451,2000
906.9,2086467,2000
904.4,2087959,2000
904.6,2087959,2000
906.8,2089876,2000
905.9,2090676,2000
907.4,2092256,2000
904.2,2092256,2000
906.9,2094084,2000
911.1,2094084,2000
909.7,2096029,2000
909.6,2096029,2000
909.7,2098010,2000
909.8,2098010,2000
904.0,2100091,2000
908.6,2100091,2000
910.2,2102079,2000
910.5,2102079,2000
906.0,2104034,2000
906.9,2104034,2000
907.7,2106034,2000
905.3,2106034,2000
909.1,2107382,2000
909.7,2108438,2000
909.7,2109435,2000
909.2,2109435,2000
902.3,2111512,2000
902.2,2111512,2000
908.4,2113475,2000
906.2,2113475,2000
904.3,2116056,2000
907.0,2116056,2000
906.7,2118498,2000
908.2,2118498,2000
904.6,2119903,2000
909.8,2119903,2000
906.7,2121933,2000
901.6,2121933,2000
904.8,2123898,2000
904.1,2123898,2000
905.2,2125798,2000
908.4,2125798,2000
907.4,2128035,2000
908.9,2128238,2000
906.6,2130273,2000
908.4,2131220,2000
907.0,2131220,2000
908.5,2131220,2000
909.9,2133711,2000
906.5,2133711,2000
904.5,2136138,2000
907.9,2136138,2000
908.7,2137650,2000
907.6,2137650,2000
907.5,2139743,2000
909.2,2139743,2000
909.6,2141745,2000
906.1,2141745,2000
909.3,2143702,2000
900.2,2143702,2000
905.6,2145728,2000
909.8,2146724,2000
909.6,2148026,2000
913.8,2148026,2000
905.8,2149024,2000
909.2,2149024,2000
905.1,2151116,2000
907.8,2151116,2000
909.5,2153120,2000
907.4,2153120,2000
905.2,2155115,2000
904.8,2156090,2000
908.2,2157454,2000
904.3,2157454,2000
908.0,2159453,2000
906.0,2159453,2000
908.6,2161465,2000
907.1,2161465,2000
905.1,2163561,2000
909.1,2163561,2000
909.9,2165676,2000
909.7,2165676,2000
904.0,2167882,2000
904.3,2167882,2000
906.6,2169618,2000
906.6,2169618,2000
908.0,2171676,2000
903.7,2173641,2000
908.3,2173641,2000
904.1,2175639,2000
906.4,2175639,2000
909.1,2177787,2000
912.0,2178004,2000
906.2,2179124,2000
909.5,2179124,2000
905.6,2181095,2000
905.4,2181095,2000
908.1,2183106,2000
906.2,2183106,2000
909.4,2185095,2000
908.8,2185095,2000
908.7,2187449,2000
908.8,2187449,2000
904.6,2189349,2000
909.4,2189349,2000
906.2,2191375,2000
908.2,2191375,2000
907.7,2193125,2000
909.0,2193125,2000
905.6,2195344,2000
907.5,2195344,2000
906.3,2197693,2000
908.8,2197880,2000
906.9,2199279,2000
906.3,2199279,2000
909.8,2201305,2000
905.3,2201305,2000
900.9,2203284,2000
909.6,2203284,2000
906.3,2205229,2000
904.9,2205229,2000
904.3,2207305,2000
904.4,2207474,2000
909.5,2209489,2000
907.0,2209489,2000
902.8,2211479,2000
908.4,2211479,2000
905.5,2213176,2000
906.6,2213176,2000
909.6,2215158,2000
906.8,2215158,2000
909.1,2217602,2000
909.9,2217780,2000
909.2,2219305,2000
909.9,2219305,2000
909.2,2220403,2000
909.3,2221317,2000
905.3,2223103,2000
909.9,2223788,2000
909.3,2224896,2000
907.4,2224896,2000
909.7,2227144,2000
912.1,2227144,2000
909.1,2229229,2000
905.7,2229229,2000
909.1,2231250,2000
909.2,2231250,2000
909.9,2233207,2000
909.4,2233207,2000
904.7,2235229,2000
907.0,2235229,2000
909.9,2237413,2000
910.2,2237643,2000
907.6,2238747,2000
909.2,2239656,2000
910.4,2240688,2000
905.4,2240688,2000
907.2,2242694,2000
909.3,2242694,2000
909.0,2244744,2000
907.7,2245656,2000
909.0,2246780,2000
907.7,2246780,2000
909.9,2249191,2000
907.7,2249191,2000
907.7,2251189,2000
904.4,2251189,2000
908.2,2252734,2000
908.1,2252734,2000
908.9,2255093,2000
909.9,2255093,2000
910.0,2256255,2000
909.9,2256255,2000
909.4,2258615,2000
909.2,2258615,2000
907.2,2260653,2000
906.5,2260653,2000
908.9,2262845,2000
904.4,2262845,2000
909.9,2264783,2000
907.8,2264783,2000
909.2,2266772,2000
907.5,2266772,2000
907.1,2268244,2000
909.2,2269254,2000
914.3,2270375,2000
910.0,2270375,2000
905.9,2272590,2000
909.5,2272590,2000
905.5,2274562,2000
905.2,2274562,2000
909.7,2276559,2000
909.3,2276559,2000
911.5,2278134,2000
907.2,2278134,2000
909.1,2280212,2000
905.2,2280212,2000
907.2,2282209,2000
909.8,2282209,2000
905.8,2284451,2000
908.6,2284451,2000
906.5,2286469,2000
907.3,2286469,2000
910.3,2288735,2000
906.8,2288735,2000
909.5,2290757,2000
906.8,2290757,2000
907.4,2292758,2000
909.9,2292758,2000
912.4,2294754,2000
910.0,2294754,2000
910.1,2296907,2000
910.0,2297064,2000
909.9,2298160,2000
911.0,2299118,2000
909.1,2300155,2000
909.2,2301132,2000
909.7,2302063,2000
911.5,2302063,2000
909.7,2304141,2000
908.1,2304141,2000
909.9,2306290,2000
909.9,2306290,2000
909.8,2308635,2000
908.9,2308635,2000
911.3,2310679,2000
909.2,2312578,2000
909.8,2312578,2000
903.3,2314551,2000
909.7,2314551,2000
907.2,2316565,2000
908.8,2316565,2000
909.9,2317980,2000
909.7,2317980,2000
906.7,2320104,2000
909.8,2320104,2000
909.2,2322068,2000
912.2,2322068,2000
910.2,2324070,2000
909.9,2324070,2000
904.8,2326049,2000
909.2,2326049,2000
909.9,2328450,2000
902.7,2328450,2000
909.4,2330454,2000
909.9,2330454,2000
906.4,2332442,2000
903.2,2332442,2000
901.0,2334283,2000
907.2,2334283,2000
907.9,2335860,2000
908.2,2335860,2000
909.4,2338524,2000
909.1,2338524,2000
907.1,2340706,2000
909.6,2340706,2000
907.2,2342365,2000
901.7,2342365,2000
906.5,2344420,2000
904.2,2344420,2000
909.0,2346387,2000
909.3,2346387,2000
907.5,2348502,2000
907.2,2348728,2000
908.9,2349728,2000
908.5,2350788,2000
907.6,2351803,2000
907.2,2351803,2000
907.8,2353834,2000
907.7,2354732,2000
909.1,2355828,2000
911.2,2356836,2000
907.4,2358141,2000
904.6,2359099,2000
910.7,2360100,2000
909.8,2360705,2000
908.9,2362077,2000
908.8,2363294,2000
907.6,2363294,2000
908.4,2364486,2000
907.7,2365509,2000
909.9,2365509,2000
909.9,2367893,2000
906.4,2367893,2000
904.0,2369936,2000
908.5,2369936,2000
909.6,2371901,2000
906.9,2371901,2000
905.0,2374173,2000
905.4,2374173,2000
907.1,2375968,2000
906.4,2375968,2000
905.9,2378423,2000
905.8,2378423,2000
901.4,2379756,2000
908.7,2379756,2000
909.1,2381818,2000
906.9,2381818,2000
908.7,2383822,2000
908.8,2383822,2000
906.7,2385803,2000
909.8,2385803,2000
907.3,2388128,2000
907.1,2388128,2000
905.5,2389235,2000
907.2,2390179,2000
906.2,2391222,2000
904.5,2392195,2000
908.6,2394131,2000
904.4,2394896,2000
907.2,2395806,2000
905.8,2395806,2000
909.7,2398117,2000
908.8,2398117,2000
907.9,2399809,2000
909.6,2399809,2000
902.3,2401804,2000
904.5,2401804,2000
904.1,2404095,2000
908.8,2404095,2000
909.7,2405782,2000
907.7,2405782,2000
908.2,2408330,2000
907.4,2408330,2000
909.4,2409379,2000
906.9,2409379,2000
906.2,2411375,2000
908.8,2411375,2000
909.1,2413400,2000
905.7,2413400,2000
905.7,2415359,2000
908.1,2415359,2000
902.8,2417795,2000
904.8,2417795,2000
904.0,2418879,2000
906.4,2419801,2000
904.8,2420881,2000
903.9,2421802,2000
906.5,2423812,2000
907.4,2423812,2000
906.4,2425748,2000
904.2,2425748,2000
908.2,2427352,2000
907.1,2427352,2000
905.3,2429384,2000
908.6,2429384,2000
906.0,2431366,2000
910.1,2431366,2000
909.1,2433363,2000
904.4,2433363,2000
904.9,2435408,2000
905.5,2435408,2000
907.6,2438064,2000
906.9,2438064,2000
909.8,2439144,2000
908.8,2439144,2000
906.5,2441148,2000
905.3,2441148,2000
903.9,2443297,2000
904.1,2443297,2000
905.9,2445589,2000
908.3,2445589,2000
907.4,2446709,2000
906.1,2447926,2000
907.5,2449493,2000
906.8,2451518,2000
904.9,2451518,2000
904.6,2453417,2000
905.6,2453417,2000
902.9,2455439,2000
